BBL,Boro,Block ,Lot,PHN,Street,Owner Name,Bldg ID,BIN,Units,Housing Type,Tax Class,Program,HPD AM Oversight,Comments,Community District,City Council District,Assembly District,State Senatorial District,Congressional District,ZIP Code,Census Tract
1021360036,1,2136,36,870,RIVERSIDE DRIVE,870 Riverside Drive HDFC,27392,1063310,37,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,247
1021200028,1,2120,28,508,WEST 162 STREET,87-14 SHUHAB HDFC  Now Casa Libre HDFC,42956,1079859,15,RENTAL  Shd be COOP,2,7A Financial Assistance,,,112,7,71,31,13,10032,245
1021450036,1,2145,36,92,WADSWORTH AVENUE,90 & 92 Wadsworth Association HDFC,29059,1063567,17,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10033,263
1021450038,1,2145,38,90,WADSWORTH AVENUE,90 & 92 Wadsworth Association HDFC,29058,1063568,22,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10033,263
1018240055,1,1824,55,92,ST NICHOLAS AVENUE,92 Saint Nicholas Avenue HDFC,28287,1055039,55,COOP,2,Community Management Program (CMP),Ron Sinacori,,110,9,70,30,13,10026,218
1018410004,1,1841,4,927,COLUMBUS AVENUE,927 COLUMBUS AVE HOUSING DEV FUND,9827,1055594,12,RENTAL,2,,,,107,7,69,30,13,10025,189
1018410063,1,1841,63,931,COLUMBUS AVENUE,931-933 COLUMBUS AVE HSG DEV FUND CORP,9831,1055631,8,RENTAL,2,,,,107,7,69,30,13,10025,189
1018410062,1,1841,62,933,COLUMBUS AVENUE,931-933 COLUMBUS AVE HSG DEV FUND INC,9833,1055630,8,RENTAL,2,,,,107,7,69,30,13,10025,189
1021070020,1,2107,20,938,ST NICHOLAS AVENUE,936-938 Cliffcrest HDFC,28292,1062489,50,COOP,2,Third Party Transfer (TPT),Mark Matthews,,112,7,71,30,13,10032,239
1003000013,1,300,13,94,HESTER STREET,94 Hester Street HDFC,22830,1003884,12,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,1,65,26,7,10002,16
1020730020,1,2073,20,90,HAMILTON PLACE,94-102 Hamilton Place HDFC,22535,1061791,34,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,30,13,10031,225
1020730042,1,2073,42,98,HAMILTON PLACE,94-102 Hamilton Place HDFC,22538,1061806,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,30,13,10031,225
1018610030,1,1861,30,942,COLUMBUS AVENUE,942 Columbus Avenue HDFC,9838,1055967,8,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,7,69,30,13,10025,193
1018610002,1,1861,2,943,AMSTERDAM AVENUE,943 Amsterdam Avenue HDFC,6078,1055949,15,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,7,69,30,13,10025,193
1018420063,1,1842,63,951,COLUMBUS AVENUE,951 Columbus Avenue HDFC,9847,1055672,10,RENTAL,2,Community Management Program (CMP),,,107,7,69,30,13,10025,193
1003760005,1,376,5,98,AVENUE C,98-100 Avenue C HDFC,6609,1004468,24,COOP,2,Community Management Program (CMP),Mark Matthews,,103,2,74,27,12,10009,2602
1018630002,1,1863,2,983,AMSTERDAM AVENUE,983 Amsterdam Avenue HDFC,6099,1055997,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,7,69,30,13,10025,193
1018630003,1,1863,3,985,AMSTERDAM AVENUE,985 Amsterdam Avenue HDFC,6100,1055998,14,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,107,7,69,30,13,10025,193
1018630004,1,1863,4,987,AMSTERDAM AVENUE,987 Amsterdam Avenue HDFC,6101,1055999,13,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,107,7,69,30,13,10025,193
1018630064,1,1863,64,989,AMSTERDAM AVENUE,989 Amsterdam Avenue HDFC,6102,1056032,13,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,107,7,69,30,13,10025,193
1018630062,1,1863,62,993,AMSTERDAM AVENUE,993 Amsterdam Avenue HDFC,6105,1056030,13,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,107,7,69,30,13,10025,193
1003930010,1,393,10,606,EAST 11 STREET,Ahona HDFC,11721,1004879,7,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,74,27,12,10009,28
1018430025,1,1843,25,11,WEST 107 STREET,Alborada Group HDFC,37655,1055689,9,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,107,7,69,30,13,10025,193
1010360003,1,1036,3,646,9 AVENUE,AMETHYST WEST HOUSING DEVELOPMENT FUND CORP,4802,1025004,18,RENTAL  Shd be COOP,2,Article 8A Loan,,,104,3,75,27,10,10036,121
1004220060,1,422,60,237-39,ELRIDGE STREET,ASOCIACION DE INQUILINOS E LA LUCHA*HOUSING DEVELOPMENT FUND CORPORATION,21375,1005623,39,COOP,2,,,,,,,,,10002,3601
1017270056,1,1727,56,38,WEST 130 STREET,ASTOR ROW HOUSING DEVELOPMENT FUND CORPORATION/C/O NY LANDMARKS CONSERVAN,40183,1053752,4,COOP,2,Housing Trust Fund - State,,,110,9,70,30,13,10037,208
1017270066,1,1727,66,58,WEST 130 STREET,ASTOR ROW HOUSING DEVELOPMENT FUND CORPORATION/C/O NY LANDMARKS CONSERVAN,40210,1053762,4,COOP,2,Housing Trust Fund - State,,,110,9,70,30,13,10037,208
1003870141,1,387,141,73,AVENUE C,Avenue C Tennants HDFC,6602,1004658,16,RENTAL,2,Community Management Program (CMP),,,103,2,74,26,12,10009,2601
1017490021,1,1749,21,1933,MADISON AVENUE,Avondale Apartment HDFC,24765,1054006,28,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,111,9,68,30,13,10035,198
1017100006,1,1710,6,407,EAST 116 STREET,Bridge 202 Apartments Revitalization HDFC,19737,1053074,15,RENTAL,,HUD Multifamily Loan Program,HDC,,111,8,68,29,13,10029,178
1016880037,1,1688,37,332,EAST 117 STREET,BROADWAY - 117 HOUSING DEVELOPMENT FUND COMPANY,19873,1052966,8,RENTAL,2,7A Financial Assistance,,,111,8,68,29,13,10035,188
1020950031,1,2095,31,3603,BROADWAY,BROADWAY-UHAB HOUSING DEVELOPMENT FUND CORPORATION,8084,1062437,26,RENTAL,2,Tenant Interim Lease (TIL) 2,,Cornerstone,109,7,71,30,13,10031,233
1020950032,1,2095,32,3605,BROADWAY,BROADWAY-UHAB HOUSING DEVELOPMENT FUND CORPORATION,8086,1062438,24,RENTAL,2,Tenant Interim Lease (TIL) 2,,Cornerstone,109,7,71,30,13,10031,233
1003720019,1,372,19,292,EAST 3 STREET,BULLET SPACE HDFC,10596,1004359,20,COOP,2,Participation Loan Program (PLP),Mark Matthews,,103,2,74,26,12,10009,2202
1016660041,1,1666,41,212,EAST 117 STREET,CASA COMUNAL HDFC,19843,1052594,12,RENTAL,2,7A Financial Assistance,,,111,8,68,29,13,10035,188
1003930039,1,393,39,163,AVENUE C,Casi Alba HDFC,6552,1004896,7,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,74,27,12,10009,28
1017180134,1,1718,134,3,WEST 119 STREET,Central Harlem 203K HDFC,38703,1053303,0,RENTAL,,Neighborhood Redevelopment Program (NRP),Ron Sinacori,,110,9,70,30,13,10026,200
1020540022,1,2054,22,377,EDGECOMBE AVENUE,Central Harlem Mutual HDFC,21286,1061170,15,RENTAL,2,Third Party Transfer (TPT),,,109,9,71,30,13,10031,23501
1020890049,1,2089,49,655,RIVERSIDE DRIVE,Cheops HDFC,27325,1062350,11,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,229
1010560001,1,1056,1,465,WEST 46 STREET,Clinton 510 HDFC,5128,1081659,7,COOP,2,Community Management Program (CMP),Mark Matthews,,104,3,75,27,10,10036,127
1010570035,1,1057,35,402,WEST 48 STREET,Clinton Corner HDFC,805646,1079067,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10036,127
1010817503,1,1081,7503,501,WEST 52 STREET,CLINTON HDFC,812678,1081740,27,CONDO,2,Inclusionary Housing,Debra Busacco,,104,3,67,27,10,10019,135
1005070010,1,507,10,244,ELIZABETH STREET ,Community Renewal Housing Development Fund Corporation,21460,1007852,19,COOP,,Affordable Neighborhood Cooperative Program (ANCP),,,102,1,66,26,12,10012,43
1010370045,1,1037,45,320,WEST 47 STREET,COMMUNITY SERVICE SOC/NY,33452,1025060,10,RENTAL,2,Article 8A Loan,,,104,3,75,27,10,10036,127
1004590014,1,459,14,56,EAST 4 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10755,1077961,22,COOP,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004590037,1,459,37,25,EAST 3 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10580,1077974,20,COOP,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004590038,1,459,38,23,EAST 3 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10569,1077973,20,COOP,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004590039,1,459,39,21,EAST 3 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10557,1077972,16,COOP,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004590045,1,459,45,9,EAST 3 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10660,1077970,15,COOP,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004600049,1,460,49,75,EAST 4 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10772,1077985,19,COOP,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004600054,1,460,54,65,EAST 4 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10763,1077980,14,COOP,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004600059,1,460,59,57,EAST 4 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10756,1082515,18,COOP,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004590015,1,459,15,58,EAST 4 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10757,1077962,18,RENTAL,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004590016,1,459,16,60,EAST 4 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10759,1077963,22,RENTAL,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004600051,1,460,51,71,EAST 4 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10768,1077983,13,RENTAL,2,Special Initiatives Program (SIP),,,103,2,66,27,12,10003,38
1004600052,1,460,52,69,EAST 4 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10766,1077982,23,RENTAL,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004600053,1,460,53,67,EAST 4 STREET,COOPER SQ. MUTUAL ASSOCIATION II HOUSING DEVELOPMENT FUND COMPANY INC,10765,1077981,22,RENTAL,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004600001,1,460,1,1,COOPER SQUARE,COOPER SQUARE HOUSING DEV FUND CO INC,10031,1006580,151,RENTAL,2,,,,103,2,66,27,12,10003,38
1004600048,1,460,48,77,EAST 4 STREET,COOPER SQUARE MHA II HDFC,10773,1077986,15,COOP,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004600055,1,460,55,63,EAST 4 STREET,COOPER SQUARE MHA II HDFC INC,10761,1077979,17,COOP,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004590036,1,459,36,27,EAST 3 STREET,COOPER SQUARE MUTUAL HOUSING ASSOC HDFC,10582,1077975,13,COOP,2,Mutual Housing Association,,,103,2,66,27,12,10003,38
1004450042,1,445,42,89,EAST 3 STREET,Cooper Square Mutual Housing Association II,10659,1006185,16,RENTAL,2,Tenant Interim Lease (TIL) 2,,,103,2,66,27,12,10003,38
1004590043,1,459,43,13,EAST 3 STREET,COOPER SQUARE MUTUAL HOUSING ASSOCIATION II,10537,1077971,10,RENTAL,2,,,,103,2,66,27,12,10003,38
1004260022,1,426,22,13 REAR,STANTON STREET,COOPER SQUARE MUTUAL HOUSING ASSOCIATION II HDFC,28370,1077246,22,COOP,2,,,,103,1,65,26,7,10002,3601
1004600035,1,460,35,83,2 AVENUE,COOPER SQUARE MUTUAL HOUSING ASSOCIATION II HOUSING DEVELOPMENT FUND CO,1564,1006591,4,RENTAL,2,Special Initiatives Program (SIP),,,103,2,66,27,12,10003,38
1019410052,1,1941,52,244,WEST 136 STREET,COUNTEE CULLEN HDFC,40896,1058911,15,1- to 4-Family Home [Under development],2,Neighborhood Homes Program (NHP),,,110,9,70,30,13,10030,228
1020510043,1,2051,43,676,ST NICHOLAS AVENUE,Desperation HDFC,28168,1061053,36,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,70,30,13,10030,227
1020510045,1,2051,45,678,ST NICHOLAS AVENUE,Desperation HDFC,28169,1061054,36,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,70,30,13,10030,227
1004430051,1,443,51,52,EAST 1 STREET,East 1 Street Homesteaders HDFC,10411,1006106,8,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,66,26,12,10003,3602
1004060050,1,406,50,527,EAST 12 STREET,East 12 Street Tennants HDFC,11866,1083455,50,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,34
1017890005,1,1789,5,205,EAST 124 STREET,East Drive HDFC,20514,1054661,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,111,8,68,30,13,10035,242
1008970069,1,897,69,210,EAST 17 STREET,EAST SEVENTEENTH STREET HOUSING DEVEL. FUND CORP,12220,1019548,26,COOP,2,,,,106,2,74,28,12,10003,48
1016600120,1,1660,120,253,EAST 110 STREET,EBOF APTS HDFC,19314,1052486,10,RENTAL,2,Tenant Interim Lease (TIL),,,111,8,68,29,13,10029,180
1018060039,1,1806,39,420,EAST 119 STREET,EL BARRIO TENANTS IN ACTION HOOUSING DEVELOPMENT FUND CORP,20202,1054836,17,COOP,2,Article 8A Loan,,,111,8,68,30,13,10035,178
1003730021,1,373,21,336,EAST 4 STREET,Executive HDFC,10736,1004388,18,COOP,2,Urban Homesteading Program (UHP),,Building held by HDFC; Land held by RAIN Land Trust,103,2,74,26,12,10009,2601
1020870104,1,2087,104,612,WEST 140 STREET,FIRST LUDFORD LOURDES HOUSING DEVELOPMENT FUND CORPORATION,41487,1062314,16,COOP,2,,,,109,7,70,31,13,10031,225
1003940048,1,394,48,639,EAST 11 STREET,FLORISOL-641 E 11 ST HOUSING DEVELOPMENT FUND CORP,804336,1077459,9,COOP,2,Section 312,,Building held by HDFC; Land held by RAIN Land Trust,103,2,74,27,12,10009,28
1003980024,1,398,24,188,EAST 3 STREET,Flow HDFC,10547,1004969,8,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,65,26,12,10009,3002
1004220046,1,422,46,212,FORSYTH STREET,Forsyth Street Tennants HDFC,21627,1005616,18,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,1,65,26,7,10002,3601
1019240021,1,1924,21,209,WEST 118 STREET,GARDEN COURT HOUSING DEVELOPMENT FUND CORPORATION C/O ESTEEM MGMT INC,28045,1081327,93,RENTAL  Shd be COOP,2,Article 8A Loan,,,110,9,70,30,13,10026,220
1004510021,1,451,21,220,EAST 10 STREET,Goles 220 East 10 Street HDFC,11473,1006411,9,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,66,27,12,10003,40
1004010050,1,401,50,527,EAST 5 STREET,Greenhouse Artists HDFC,10853,1005070,18,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,74,27,12,10009,32
1021340195,1,2134,195,800,RIVERSIDE DRIVE,Grinnell HDFC,27359,1063275,83,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,241
1019407502,1,1940,7502,,,"HABITAT FOR HUMANITY HOUSING DEVELOP FUND CO, INC.",40658,1058830,10,CONDO,2,,,ACRIS Records/CO under Lot 16,,,,,,,
1019407504,1,1940,7504,233,WEST 134 STREET,HABITAT FOR HUMANITYHOUSING DEVLPMNT FUND CO INC,40657,1058831,10,CONDO,2,,,ACRIS Records/CO under Lot 18,110,9,70,30,13,10030,228
1019197501,1,1919,7501,,,HABITAT FOR HUMANITYHOUSING DVLPMNT FUND CO INC,3523,1058244,10,CONDO,2,,,ACRIS Records/CO under Lot 1,,,,,,,
1018630063,1,1863,63,991,AMSTERDAM AVENUE,Harambee Mutual HDFC,6103,1056031,10,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,107,7,69,30,13,10025,193
1004050051,1,405,51,519,EAST 11 STREET,Heartstone HDFC,11692,1005192,11,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,34
1019520043,1,1952,43,320,ST NICHOLAS AVENUE,HP WEST HARLEM OWNER HOUSING DEVELOPMENT FUND COMP,28083,1059317,47,RENTAL,2,Third Party Transfer (TPT),John Torrente,Former TIL,110,9,70,30,13,10027,257
1016830052,1,1683,52,2170,2 AVENUE,Jeffersonville HDFC,1231,1052893,6,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,111,8,68,29,13,10029,180
1003840024,1,384,24,239,EAST 2 STREET,JOSEPH CARDONA MEMO 239 EAST 2 STREET HDFC,10484,1004581,7,COOP,2,Section 312,,Building held by HDFC; Land held by RAIN Land Trust,103,2,74,26,12,10009,2202
1003870143,1,387,143,71,AVENUE C,LA FORTALEZA HOUSING DEVELOPMENT FUND CORPORATION,6600,1004659,10,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,Building held by HDFC; Land held by RAIN Land Trust,103,2,74,26,12,10009,2601
1017170069,1,1717,69,170,LENOX AVENUE,LENOX COURT HOUSING DEVELOPMENT FUND CORPORATION,23442,1053222,33,RENTAL,2,7A Financial Assistance,,,110,9,70,30,13,10026,190
1016290066,1,1629,66,112,EAST 102 STREET,Los Hijos Del Barrio HDFC,18868,1051862,8,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,111,8,68,29,13,10029,166
1020810142,1,2081,142,524,WEST 150 STREET,Louis T Wright HDFC,42452,1062132,1,1- to 4-Family Home [Under development],1,,,,109,7,71,30,13,10031,233
1020810124,1,2081,124,511,WEST 149 STREET,"LOUIS T. WRIGHT HDFC, INC.",42353,1062130,11,1- to 4-Family Home [Under development],2,,,,109,7,71,30,13,10031,233
1017560004,1,1756,4,2151,5 AVENUE,MADISON AVENUE HOUSING DEVELOPMENT FUND CORP.,2691,1054299,9,COOP,2,Special Initiatives Program (SIP)/NYCHA,,,111,9,70,30,13,10037,206
1017560015,1,1756,15,2084,MADISON AVENUE,MADISON AVENUE HOUSING DEVELOPMENT FUND CORP.,24826,1054308,16,COOP,2,Special Initiatives Program (SIP)/NYCHA,,,111,9,70,30,13,10037,206
1017560005,1,1756,5,3,EAST 131 STREET,MADISON AVENUE HOUSING DEVELOPMENT FUND CORPORATIO,20890,1054300,10,COOP,2,Special Initiatives Program (SIP)/NYCHA,,,111,9,70,30,13,10037,206
1017560006,1,1756,6,5,EAST 131 STREET,MADISON AVENUE HOUSING DEVELOPMENT FUND CORPORATIO,20894,1054301,11,COOP,2,Special Initiatives Program (SIP)/NYCHA,,,111,9,70,30,13,10037,206
1017560009,1,1756,9,11,EAST 131 STREET,MADISON AVENUE HOUSING DEVELOPMENT FUND CORPORATIO,20884,1054303,8,COOP,2,Special Initiatives Program (SIP)/NYCHA,,,111,9,70,30,13,10037,206
1017560011,1,1756,11,15,EAST 131 STREET,MADISON AVENUE HOUSING DEVELOPMENT FUND CORPORATIO,20887,1054305,7,COOP,2,Special Initiatives Program (SIP)/NYCHA,,,111,9,70,30,13,10037,206
1017560012,1,1756,12,17,EAST 131 STREET,MADISON AVENUE HOUSING DEVELOPMENT FUND CORPORATIO,20888,1054306,8,COOP,2,Special Initiatives Program (SIP)/NYCHA,,,111,9,70,30,13,10037,206
1017560017,1,1756,17,2088,MADISON AVENUE,MADISON AVENUE HOUSING DEVELOPMENT FUND CORPORATIO,24830,1054310,5,COOP,2,Special Initiatives Program (SIP)/NYCHA,,,111,9,70,30,13,10037,206
1017560056,1,1756,56,2094,MADISON AVENUE,MADISON AVENUE HOUSING DEVELOPMENT FUND CORPORATIO,24833,1054333,24,COOP,2,Special Initiatives Program (SIP)/NYCHA,,,111,9,70,30,13,10037,206
1017560060,1,1756,60,18,EAST 132 STREET,MADISON AVENUE HOUSING DEVELOPMENT FUND CORPORATIO,20913,1054335,11,COOP,2,Special Initiatives Program (SIP)/NYCHA,,,111,9,70,30,13,10037,206
1017560061,1,1756,61,16,EAST 132 STREET,MADISON AVENUE HOUSING DEVELOPMENT FUND CORPORATIO,20912,1054336,21,COOP,2,Special Initiatives Program (SIP)/NYCHA,,,111,9,70,30,13,10037,206
1017560062,1,1756,62,12,EAST 132 STREET,MADISON AVENUE HOUSING DEVELOPMENT FUND CORPORATIO,20911,1054337,20,COOP,2,Special Initiatives Program (SIP)/NYCHA,,,111,9,70,30,13,10037,206
1017110129,1,1711,129,450,EAST 118 STREET,MANHATTAN 203B UHAB HDFC Sold to 450 East 118 St HDFC,20071,1053143,4,RENTAL Shd be COOP,2,Participation Loan Program (PLP),,,111,8,68,29,13,10035,178
1018290023,1,1829,23,229,WEST 113 STREET,MANHATTAN 203BUHAB HDFC Sold to 229 West 113 St HDFC,38025,1055153,4,RENTAL  Shd be COOP,1,Participation Loan Program (PLP),,,110,9,70,30,13,10026,216
1019430010,1,1943,10,363,WEST 116 STREET,MANHATTAN 203BUHAB HDFC Sold to 363 West 116 St HDFC,38389,1059004,3,RENTAL  Shd be COOP,1,Participation Loan Program (PLP),,,110,9,70,30,13,10026,20102
1017480001,1,1748,1,1883,MADISON AVENUE,MAPLE COURT HDFC,822634,1084826,135,COOP,2,North General Coops,,,111,9,68,30,13,10035,198
1017480035,1,1748,35,1919,MADISON AVENUE,MAPLE PLAZA HOUSING DEVELOPMENT FUND CORPORATION,825928,1081462,155,COOP,2,North General Coops,,,111,9,68,30,13,10035,198
1003750030,1,375,30,742,EAST 6 STREET,MASCOT FLATS HDF,11043,1004442,19,COOP,2,,,,103,2,74,26,12,10009,2601
1017100031,1,1710,31,446,EAST 117 STREET,MHANY 2004 HDFC,19905,1053089,16,RENTAL,2,HUD Multifamily Loan Program,Graham Smokoski,,111,8,68,29,13,10035,178
1017100036,1,1710,36,428,EAST 117 STREET,MHANY 2004 HDFC,19899,1079400,37,RENTAL,2,HUD Multifamily Loan Program,Graham Smokoski,,111,8,68,29,13,10035,178
1016450005,1,1645,5,111,EAST 117 STREET,MSGR. ROBERT FOX MEMORIAL HDFC,19786,1052333,6,RENTAL,2,Capital Budget Homeless Housing Transitional,,Transitional Homeless Housing ,111,8,68,30,13,10035,182
1017180027,1,1718,27,23,WEST 119 STREET,NEIGHBORHOO RESTORE HDFC,38692,1053254,24,Rental,2,Third Party Transfer (TPT),Mark Matthews,Former TIL; In Rem Foreclosure,110,9,70,30,13,10026,200
1017270010,1,1727,10,53,WEST 129 STREET,NEIGHBORHOO RESTORE HDFC,40088,1053719,24,RENTAL,2,Third Party Transfer (TPT),,Former CMP,110,9,70,30,13,10027,208
1017270014,1,1727,14,43,WEST 129 STREET,NEIGHBORHOO RESTORE HDFC,40079,1053721,24,RENTAL,2,Third Party Transfer (TPT),,Former CMP,110,9,70,30,13,10027,208
1017270020,1,1727,20,31,WEST 129 STREET,NEIGHBORHOO RESTORE HDFC,40063,1053724,22,RENTAL,2,Third Party Transfer (TPT),,Former CMP,110,9,70,30,13,10027,208
1017510044,1,1751,44,70,EAST 127 STREET,NEIGHBORHOO RESTORE HDFC,20752,1054106,17,RENTAL,2,Third Party Transfer (TPT),Mark Matthews,Former TIL; In Rem Foreclosure,111,9,68,30,13,10035,206
1020540016,1,2054,16,369,EDGECOMBE AVENUE,NEIGHBORHOOD RESTORE HDFC,21283,1061167,20,COOP,2,Third Party Transfer (TPT),Mark Matthews,Former TIL; In Rem Foreclosure,109,9,71,30,13,10031,23501
1003770026,1,377,26,388,EAST 8 STREET,NEIGHBORHOOD RESTORE HDFC,11274,1004507,36,RENTAL,2,Third Party Transfer (TPT),,Former CMP,103,2,74,27,12,10009,2602
1019080056,1,1908,56,152,WEST 124 STREET,NEIGHBORHOOD RESTORE HDFC,39419,1057806,20,RENTAL,2,Third Party Transfer (TPT),Mark Matthews,Former TIL; In Rem Foreclosure,110,9,70,30,13,10027,222
1020580050,1,2058,50,458,WEST 143 STREET,NEIGHBORHOOD RESTORE HDFC,41722,1061254,20,RENTAL,2,7A Financial Assistance,,,109,7,71,30,13,10031,227
1010590161,1,1059,161,456,WEST 50 STREET,NEW 456 WEST 50 ST HDFC%DON BRASSINGTON,33829,1026663,4,COOP,2,,,,104,3,75,27,10,10019,127
1007220046,1,722,46,408,WEST 25 STREET,New Era Housing HDFC,31696,1012806,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10001,93
1016290004,1,1629,4,115,EAST 101 STREET,NEW FOREVER GREEN HOUSING DEVELOPMENT FUND CORP,26275,1082662,7,RENTAL  Shd be COOP,2,Article 8A Loan,,,111,8,68,29,13,10029,166
1016440164,1,1644,164,120,EAST 117 STREET,New Haarlem Village I Hope HDFC,19793,1052331,5,RENTAL,,LIHTC Year 15 Preservation Program,Debra Busacco,,111,8,68,30,13,10035,182
1016450124,1,1645,124,155,EAST 117 STREET,New Haarlem Village I Hope HDFC,19808,1052360,3,RENTAL,,LIHTC Year 15 Preservation Program,Debra Busacco,,111,8,68,29,13,10035,182
1003497501,1,349,7501,153,STANTON STREET,NYC PARTNERSHIP HOUSING DEVELOPMENT FUND CO.,821883,1086123,48,CONDO,2,Partnership New Homes,,ACRIS Records/CO under Lot 1,103,1,65,26,12,10002,3001
1018610033,1,1861,33,948,COLUMBUS AVENUE,OCCUPANTS' HOUSING DEVELOPMENT FUND CORPORATION,9844,1055970,6,RENTAL,2,,,Sweat Equity,107,7,69,30,13,10025,193
1003540027,1,354,27,139,NORFOLK STREET,PALM BEACH HDFC,26004,1004315,18,COOP,2,Article 8A Loan,,,103,1,65,26,12,10002,3001
1020780059,1,2078,59,544,WEST 147 STREET,Palmares HDFC,42183,1061967,16,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,233
1016290172,1,1629,172,1351,PARK AVENUE,Park Avenue Hall HDFC,26276,1051873,10,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,111,8,68,29,13,10029,166
1018400157,1,1840,157,70,WEST 105 STREET,Place To Live HDFC,37580,1079242,4,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,107,7,69,30,13,10025,189
1019427502,1,1942,7502,2326,7 AVENUE,POWELL PLAZA HDFC,3554,1058958,36,CONDO,2,Housing Trust Fund - State,,,110,9,70,30,13,10030,228
1016450003,1,1645,3,110,EAST 118 STREET,Prospero HDFC Prospero LP,836271,1000000,87,RENTAL,,Supportive Housing Loan Program (SHLP),,,111,8,68,30,13,10035,182
