time	latitude	longitude	depth	mag	magType	nst	gap	dmin	rms	net	id	updated	place	type
2011-02-07T19:53:42.910Z	-7.154	155.184	415	6.4	mww	393	9.7		1.29	pde	pde20110207195342910_415	2013-03-16T01:52:22.342Z	Solomon Islands	earthquake
2011-01-12T21:32:53.860Z	26.973	139.882	512	6.4	mww	626	22.5		1.04	pde	pde20110112213253860_512	2013-03-16T01:52:02.954Z	Bonin Islands, Japan region	earthquake
2010-12-29T06:54:19.640Z	-19.661	168.14	16	6.4	mwc	372	20.2		1.27	pde	pde20101229065419640_16	2013-03-16T01:51:49.382Z	Vanuatu	earthquake
2010-12-23T14:00:32.330Z	53.127	171.161	18	6.4	mwc	559	31.1		0.91	pde	pde20101223140032330_18	2013-03-16T01:51:42.999Z	Near Islands, Aleutian Islands, Alaska	earthquake
2010-12-22T21:49:40.080Z	26.81	143.595	18	6.4	mwc	455	13.3		1.06	pde	pde20101222214940080_18	2013-03-16T01:51:40.834Z	Bonin Islands, Japan region	earthquake
2010-10-30T15:18:33.070Z	-56.586	-142.292	10	6.4	mwc	35	51.1		1.5	pde	pde20101030151833070_10	2013-03-16T01:50:56.902Z	Pacific-Antarctic Ridge	earthquake
2010-10-08T03:26:13.710Z	51.374	-175.361	19	6.4	mwc	590	24.1		1.06	pde	pde20101008032613710_19	2013-03-16T01:50:48.507Z	Andreanof Islands, Aleutian Islands, Alaska	earthquake
2010-08-04T12:58:24.200Z	51.423	-178.649	27	6.4	mwc	482	35.3		0.89	pde	pde20100804125824200_27	2013-03-16T01:50:17.411Z	Andreanof Islands, Aleutian Islands, Alaska	earthquake
2010-06-30T04:31:02.160Z	-23.307	179.116	581.4	6.4	mwb	425	15.9		0.99	pde	pde20100630043102160_581	2013-03-16T01:49:53.504Z	south of the Fiji Islands	earthquake
2010-03-14T00:57:44.700Z	-1.692	128.135	53	6.4	mwb	407	38.3		1.12	pde	pde20100314005744700_53	2013-11-05T03:57:11.928Z	Kepulauan Obi, Indonesia	earthquake
2014-02-02T09:26:37.250Z	-32.9083	-177.8223	40.37	6.5	mwc		17	3.652	1.41	us	usc000mfm0	2014-02-04T17:26:44.000Z	192km SSE of L'Esperance Rock, New Zealand	earthquake
2014-01-01T16:03:29.000Z	-13.8633	167.249	187	6.5	mww		14	3.997	0.76	us	usc000lvb5	2014-01-28T22:31:59.193Z	32km W of Sola, Vanuatu	earthquake
2013-11-23T07:48:32.130Z	-17.1171	-176.5449	371	6.5	mww		22	5.194	0.83	us	usb000l51g	2014-01-04T06:43:06.279Z	Fiji region	earthquake
2013-09-30T05:55:55.220Z	-30.9255	-178.3234	41.54	6.5	mww		21	1.709	0.82	us	usb000k2h2	2014-01-06T18:00:53.000Z	78km NE of L'Esperance Rock, New Zealand	earthquake
2013-09-04T02:32:30.600Z	51.5573	-174.7671	20	6.5	mww		24	0.735	1.07	us	usb000jgju	2014-01-06T17:57:07.000Z	81km SSW of Atka, Alaska	earthquake
2013-09-04T00:18:23.370Z	29.9377	138.8325	402	6.5	mww		26	3.276	1.02	us	usb000jgfc	2014-01-06T17:57:03.000Z	Izu Islands, Japan region	earthquake
2013-09-01T11:52:29.930Z	-7.44	128.2209	112	6.5	mww		11	3.097	1.12	us	usb000jelf	2013-11-06T01:40:52.835Z	Kepulauan Barat Daya, Indonesia	earthquake
2013-08-16T02:31:05.750Z	-41.734	174.152	8.2	6.5	mww				1.19	us	usb000j4iz	2013-10-19T02:56:30.295Z	29km SE of Blenheim, New Zealand	earthquake
2013-07-21T05:09:31.270Z	-41.7134	174.4431	14	6.5	Mww	106	36	0.45	0.89	us	usb000iivv	2013-11-01T18:59:11.000Z	46km ESE of Blenheim, New Zealand	earthquake
2013-06-15T17:34:29.070Z	11.7246	-86.9754	35.81	6.5	Mwb	222	91	1.37	1.63	us	usc000hrnr	2013-09-23T19:51:39.000Z	46km W of Masachapa, Nicaragua	earthquake
2013-04-23T23:14:42.600Z	-3.913	152.12	23.3	6.5	Mw	264	18	0.27937605	0.8	us	usb000gen8	2013-09-23T20:09:13.000Z	31km N of Rabaul, Papua New Guinea	earthquake
2013-03-10T22:51:51.600Z	-6.653	148.155	28.9	6.5	Mw	93	18	4.67483274	1.3	us	usb000fij4	2013-09-23T20:02:55.000Z	32km E of Finschhafen, Papua New Guinea	earthquake
2013-03-01T13:20:50.100Z	50.949	157.448	29	6.5	Mw	310	43.2	2.16763478	0.78	us	usc000feww	2013-09-23T20:01:53.000Z	89km SE of Ozernovskiy, Russia	earthquake
2012-11-16T18:12:39.910Z	49.28	155.425	29	6.5	mww	793	11.1		0.81	pde	pde20121116181239910_29	2013-03-16T00:09:03.643Z	Kuril Islands	earthquake
2012-11-11T22:14:59.240Z	14.129	-92.164	20	6.5	mww	598	57.3		1.08	pde	pde20121111221459240_20	2013-03-16T00:08:55.409Z	offshore Guatemala	earthquake
2012-10-24T00:45:32.990Z	10.086	-85.298	17	6.5	mww	691	34.4		0.85	pde	pde20121024004532990_17	2013-03-16T00:08:28.330Z	Costa Rica	earthquake
2012-07-28T20:03:56.800Z	-4.651	153.173	41	6.5	mww	576	11.7		0.97	pde	pde20120728200356800_41	2013-03-16T00:13:15.904Z	New Ireland region, Papua New Guinea	earthquake
2012-04-11T22:55:10.250Z	18.229	-102.689	20	6.5	mwb	599	54.1		0.98	pde	pde20120411225510250_20	2013-04-13T06:53:01.066Z	Michoacan, Mexico	earthquake
2011-12-11T01:47:25.900Z	17.844	-99.963	54.2	6.5	mww	607	31.5			pde	pde20111211014725900_54	2013-11-05T10:24:02.014Z	Guerrero, Mexico	earthquake
2011-10-14T03:35:14.810Z	-6.57	147.881	37	6.5	mww	423	12.6		1.13	pde	pde20111014033514810_37	2013-11-05T09:50:07.189Z	eastern New Guinea region, Papua New Guinea	earthquake
2011-08-20T17:13:06.380Z	-18.308	168.156	35	6.5	mwc	322	15		1.09	pde	pde20110820171306380_35	2013-11-05T09:23:39.127Z	Vanuatu	earthquake
2011-03-12T01:47:15.400Z	37.594	142.648	20	6.5	mww	472	17.7		0.85	pde	pde20110312014715400_20	2013-03-16T01:52:56.469Z	off the east coast of Honshu, Japan	earthquake
2011-03-11T08:19:24.380Z	36.166	141.562	6.8	6.5	mb	369	18.7		0.86	pde	pde20110311081924380_6	2013-11-05T07:22:09.121Z	near the east coast of Honshu, Japan	earthquake
2011-03-11T06:20:04.110Z	36.004	142.067	49.3	6.5	mb	43	169.2		0.87	pde	pde20110311062004110_49	2013-11-05T07:12:04.156Z	off the east coast of Honshu, Japan	earthquake
2011-03-10T17:08:36.860Z	-6.873	116.72	510.6	6.5	mww	492	14.8		1.05	pde	pde20110310170836860_510	2013-03-16T01:52:45.426Z	Bali Sea	earthquake
2011-03-09T21:24:01.680Z	38.296	142.808	15	6.5	mwc	224	39.6		0.99	pde	pde20110309212401680_15	2013-03-16T01:52:43.532Z	near the east coast of Honshu, Japan	earthquake
2011-03-06T14:32:36.080Z	-56.422	-27.063	87.7	6.5	mww	407	17.7		1.02	pde	pde20110306143236080_87	2013-03-16T01:52:40.890Z	South Sandwich Islands region	earthquake
2011-02-21T10:57:52.410Z	-26.142	178.394	558.1	6.5	mww	610	12.1		0.89	pde	pde20110221105752410_558	2013-03-16T01:52:30.062Z	south of the Fiji Islands	earthquake
2011-02-10T14:39:27.710Z	4.195	122.974	523.2	6.5	mww	488	11.4		1.09	pde	pde20110210143927710_523	2013-03-16T01:52:23.479Z	Celebes Sea	earthquake
2011-01-09T10:03:43.990Z	-19.155	168.312	22	6.5	mww	408	20.8		1.02	pde	pde20110109100343990_22	2013-11-05T06:21:23.791Z	Vanuatu	earthquake
2010-11-10T04:05:24.410Z	-45.464	96.394	10	6.5	mwc	267	26.2		1.12	pde	pde20101110040524410_10	2013-03-16T01:51:04.323Z	southeast Indian Ridge	earthquake
2010-09-03T11:16:06.600Z	51.451	-175.87	23.5	6.5	mwc	583	22.7			pde	pde20100903111606600_23	2013-03-16T01:50:31.855Z	Andreanof Islands, Aleutian Islands, Alaska	earthquake
2010-08-04T07:15:33.510Z	-5.486	146.822	220	6.5	mwc	403	11.1		0.97	pde	pde20100804071533510_220	2013-03-16T01:50:17.129Z	eastern New Guinea region, Papua New Guinea	earthquake
2010-05-31T19:51:45.870Z	11.132	93.471	112	6.5	mwc	422	19.2		1.09	pde	pde20100531195145870_112	2013-11-05T04:44:24.339Z	Andaman Islands, India region	earthquake
2010-05-26T08:53:08.030Z	25.773	129.944	10	6.5	mwc	548	9.9		0.89	pde	pde20100526085308030_10	2013-03-16T01:49:38.852Z	southeast of the Ryukyu Islands, Japan	earthquake
2010-05-24T16:18:29.090Z	-8.087	-71.558	581.2	6.5	mwc	460	22.8		0.8	pde	pde20100524161829090_581	2013-03-16T01:49:38.350Z	Acre, Brazil	earthquake
2010-05-05T16:29:03.210Z	-4.054	101.096	27	6.5	mwc	347	36.9		0.98	pde	pde20100505162903210_27	2013-03-16T01:49:31.599Z	southern Sumatra, Indonesia	earthquake
2010-04-30T23:11:43.100Z	60.473	-177.877	12	6.5	mwc	430	22.6		1.12	pde	pde20100430231143100_12	2013-03-16T01:49:26.772Z	Bering Sea	earthquake
2010-04-26T02:59:52.150Z	22.18	123.623	22	6.5	mwc	351	17.6		1.09	pde	pde20100426025952150_22	2013-03-16T01:49:25.100Z	southeast of Taiwan	earthquake
2010-03-14T08:08:03.960Z	37.745	141.59	32	6.5	mwc	491	27		0.82	pde	pde20100314080803960_32	2013-03-16T01:49:03.283Z	near the east coast of Honshu, Japan	earthquake
2010-03-04T14:02:27.550Z	-13.571	167.227	176	6.5	mwb	426	18.7		1.01	pde	pde20100304140227550_176	2013-03-16T01:48:57.171Z	Vanuatu	earthquake
2010-01-10T00:27:39.320Z	40.652	-124.692	29.3	6.5	mwc	330	31.4			pde	pde20100110002739320_29	2013-08-03T05:40:37.943Z	offshore Northern California	earthquake
2013-10-31T23:03:59.720Z	-30.2921	-71.5215	27	6.6	mww		31	0.636	1.28	us	usb000kqnc	2014-01-10T13:06:12.899Z	41km SSW of Coquimbo, Chile	earthquake
2013-10-19T17:54:54.700Z	26.0913	-110.3209	9.45	6.6	mww		44	1.98	1.1	us	usb000khbc	2014-01-10T03:42:52.889Z	99km SW of Etchoropo, Mexico	earthquake
2013-10-12T13:11:53.350Z	35.5142	23.2523	40	6.6	mww		40	1.984	1.21	us	usb000kbn7	2014-01-10T03:43:27.632Z	31km W of Platanos, Greece	earthquake
2013-07-07T20:30:07.470Z	-6.0155	149.7215	62.03	6.6	Mww	113	22	3.03	0.99	us	usb000i8ey	2013-09-23T19:52:23.000Z	29km NE of Kandrian, Papua New Guinea	earthquake
2013-06-24T22:04:13.400Z	10.701	-42.594	10	6.6	Mw	111	14.4	8.98225453	0.81	us	usc000hzfk	2013-10-01T07:59:06.000Z	Northern Mid-Atlantic Ridge	earthquake
2013-04-20T00:02:47.500Z	30.308	102.888	14	6.6	Mw	548	14.4	5.70340374	1.08	us	usb000gcdd	2013-09-23T20:08:28.000Z	56km WSW of Linqiong, China	earthquake
2013-04-16T22:55:27.000Z	-3.218	142.543	13	6.6	Mw	97	18	4.95420879	1.42	us	usb000g8my	2013-09-23T20:07:50.000Z	23km ESE of Aitape, Papua New Guinea	earthquake
2013-04-14T01:32:22.600Z	-6.475	154.607	31	6.6	Mw	491	10.8	3.3264615	0.64	us	usb000g6lc	2013-09-23T20:07:28.000Z	98km W of Panguna, Papua New Guinea	earthquake
2013-02-14T13:13:52.800Z	67.582	142.564	9.9	6.6	Mw	665	14.4	6.2127485	1.27	us	usc000f76f	2013-09-23T19:58:59.000Z	135km WSW of Druzhina, Russia	earthquake
2013-02-09T21:02:22.500Z	-10.952	165.838	15.6	6.6	Mw	393	18	5.98277979	1.08	us	usc000f4n5	2013-09-23T19:57:50.000Z	25km S of Lata, Solomon Islands	earthquake
2012-10-12T00:31:28.270Z	-4.892	134.03	13	6.6	mww	291	17.7		0.98	pde	pde20121012003128270_13	2013-03-16T00:15:23.407Z	near the south coast of Papua, Indonesia	earthquake
2012-10-09T12:32:09.770Z	-60.326	153.699	10	6.6	mww	131	64.7		1.22	pde	pde20121009123209770_10	2013-03-16T00:15:12.289Z	west of Macquarie Island	earthquake
2012-08-26T15:05:37.080Z	2.19	126.837	91.1	6.6	mww	497	14.6		0.87	pde	pde20120826150537080_91	2013-03-16T00:13:55.896Z	Molucca Sea	earthquake
2012-04-28T10:08:08.090Z	-18.685	-174.705	134.7	6.6	mww	529	15.7		1	pde	pde20120428100808090_134	2013-03-16T00:11:20.461Z	Tonga	earthquake
2012-03-21T22:15:06.130Z	-6.242	145.955	118	6.6	mww	640	10.1		0.97	pde	pde20120321221506130_118	2013-03-16T00:10:28.729Z	New Guinea, Papua New Guinea	earthquake
2012-03-03T12:19:55.090Z	-22.141	170.34	14	6.6	mww	418	13.1		1	pde	pde20120303121955090_14	2013-03-16T00:09:53.288Z	southeast of the Loyalty Islands	earthquake
2012-01-15T13:40:19.540Z	-60.948	-56.113	8	6.6	mww	147	19.6		1.14	pde	pde20120115134019540_8	2013-03-16T00:08:36.429Z	South Shetland Islands	earthquake
2011-12-27T15:21:56.840Z	51.842	95.911	15	6.6	mww	545	17.6		0.81	pde	pde20111227152156840_15	2013-11-05T10:31:17.746Z	southwestern Siberia, Russia	earthquake
2011-11-22T18:48:16.300Z	-15.364	-65.09	549.9	6.6	mww	832	11.2		0.8	pde	pde20111122184816300_549	2013-03-16T00:07:08.474Z	Beni, Bolivia	earthquake
2011-07-31T23:38:56.610Z	-3.518	144.828	10	6.6	mww	229	16.6		0.96	pde	pde20110731233856610_10	2013-11-05T09:13:44.809Z	near the north coast of New Guinea, Papua New Guinea	earthquake
2011-04-18T13:03:02.730Z	-34.336	179.874	86	6.6	mww	467	22.2		1.09	pde	pde20110418130302730_86	2013-03-16T00:01:41.937Z	south of the Kermadec Islands	earthquake
2011-04-11T08:16:12.730Z	37.001	140.401	11	6.6	mww	586	10.1		0.78	pde	pde20110411081612730_11	2013-11-05T08:08:29.788Z	eastern Honshu, Japan	earthquake
2011-04-07T13:11:22.400Z	17.208	-94.338	166.2	6.6	mww	518	37.2			pde	pde20110407131122400_166	2013-11-05T08:05:09.061Z	Veracruz, Mexico	earthquake
2011-03-11T11:36:40.920Z	39.241	142.463	25.7	6.6	ms	668	9.5		1.11	pde	pde20110311113640920_25	2013-11-05T07:28:05.661Z	near the east coast of Honshu, Japan	earthquake
2011-03-11T06:18:49.510Z	36.023	142.269	16	6.6	mb	57	106.6		0.94	pde	pde20110311061849510_16	2013-03-16T01:52:46.448Z	off the east coast of Honshu, Japan	earthquake
2011-02-10T14:41:58.820Z	4.077	123.039	525	6.6	mwb	262	13.6		1.37	pde	pde20110210144158820_525	2013-03-16T01:52:23.574Z	Celebes Sea	earthquake
2010-12-02T03:12:09.820Z	-6.001	149.977	33	6.6	mwb	306	18.5		1.15	pde	pde20101202031209820_33	2013-11-05T06:08:57.313Z	New Britain region, Papua New Guinea	earthquake
2010-08-14T23:01:04.090Z	12.273	141.429	13	6.6	mwc	374	13		1.28	pde	pde20100814230104090_13	2013-03-16T01:50:23.056Z	Mariana Islands region	earthquake
2010-07-29T07:31:56.240Z	6.548	123.222	618	6.6	mwc	179	30.1		1.43	pde	pde20100729073156240_618	2013-03-16T01:50:11.592Z	Moro Gulf, Mindanao, Philippines	earthquake
2010-07-24T05:35:01.060Z	6.218	123.519	553	6.6	mwc	380	18.8		1.12	pde	pde20100724053501060_553	2013-03-16T01:50:08.983Z	Moro Gulf, Mindanao, Philippines	earthquake
2010-07-14T08:32:21.490Z	-38.067	-73.31	22	6.6	mwc	295	52.8		0.86	pde	pde20100714083221490_22	2013-11-05T05:07:27.826Z	Bio-Bio, Chile	earthquake
2010-06-16T03:58:08.480Z	-2.329	136.484	10.5	6.6	mwc	309	25		1.38	pde	pde20100616035808480_10	2013-11-05T04:54:40.663Z	near the north coast of Papua, Indonesia	earthquake
2010-03-30T16:54:46.730Z	13.667	92.831	34	6.6	mwc	413	16.7		0.86	pde	pde20100330165446730_34	2013-11-05T04:10:34.780Z	Andaman Islands, India region	earthquake
2010-03-20T14:00:49.980Z	-3.361	152.245	414.6	6.6	mwc	519	11.8		0.91	pde	pde20100320140049980_414	2013-03-16T01:49:06.917Z	New Ireland region, Papua New Guinea	earthquake
2010-03-05T11:47:06.820Z	-36.665	-73.374	18	6.6	mwb	255	27.8		0.93	pde	pde20100305114706820_18	2013-11-05T03:39:22.396Z	offshore Bio-Bio, Chile	earthquake
2010-01-03T21:48:02.870Z	-8.726	157.487	10	6.6	mwc	282	16.6		1.24	pde	pde20100103214802870_10	2013-11-05T02:29:09.592Z	Solomon Islands	earthquake
2013-10-24T19:25:10.930Z	-58.153	-12.7964	22.87	6.7	mww		53	13.711	0.99	us	usc000kmfw	2014-01-03T00:40:15.133Z	East of the South Sandwich Islands	earthquake
2013-10-01T03:38:21.710Z	53.1995	152.7864	573	6.7	mww		11	2.958	1.2	us	usb000k3c1	2014-01-09T22:29:02.653Z	Sea of Okhotsk	earthquake
2013-08-13T15:43:15.200Z	5.7732	-78.1999	12	6.7	mww		22	3.741	0.84	us	usb000j275	2013-10-19T02:52:27.760Z	101km WSW of Mutis, Colombia	earthquake
2013-06-13T16:47:23.200Z	-9.998	107.243	8.6	6.7	Mw	510	25.2	1.63852708	0.84	us	usc000hpsd	2013-10-01T07:57:50.000Z	177km ENE of Flying Fish Cove, Christmas Island	earthquake
2013-05-24T14:56:31.800Z	52.222	151.515	623	6.7	Mt	83	28.8	3.86545067	0.68	us	usb000h543	2013-10-01T08:03:41.000Z	Sea of Okhotsk	earthquake
2013-02-07T18:59:16.100Z	-11.001	165.658	10	6.7	Mw	341	39.6	5.82287967	0.86	us	usc000f3fx	2013-09-23T19:57:12.000Z	36km SSW of Lata, Solomon Islands	earthquake
2012-12-21T22:28:08.570Z	-14.344	167.286	200.7	6.7	mww	521	13.7		0.81	pde	pde20121221222808570_200	2013-03-16T00:09:40.131Z	Vanuatu	earthquake
2012-07-26T05:33:33.020Z	-17.592	66.391	20	6.7	mww	114	71.9		1.24	pde	pde20120726053333020_20	2013-03-16T00:13:13.676Z	Mauritius - Reunion region	earthquake
2012-05-28T05:07:23.450Z	-28.043	-63.094	586.9	6.7	mww	548	21.3		0.82	pde	pde20120528050723450_586	2013-03-16T00:12:00.488Z	Santiago Del Estero, Argentina	earthquake
2012-04-21T01:16:52.740Z	-1.617	134.276	16	6.7	mww	370	15.4		1.12	pde	pde20120421011652740_16	2013-03-16T00:11:10.249Z	near the north coast of Papua, Indonesia	earthquake
2012-04-17T03:50:15.610Z	-32.625	-71.365	29	6.7	mww	518	26.9		0.96	pde	pde20120417035015610_29	2013-03-16T00:11:06.056Z	Valparaiso, Chile	earthquake
2012-03-09T07:09:50.950Z	-19.125	169.613	16	6.7	mww	488	14.2		0.86	pde	pde20120309070950950_16	2013-03-16T00:10:03.174Z	Vanuatu	earthquake
2012-02-26T06:17:19.760Z	51.708	95.991	12	6.7	mww	596	13.4		0.92	pde	pde20120226061719760_12	2013-03-16T00:09:43.068Z	southwestern Siberia, Russia	earthquake
2012-02-06T03:49:12.520Z	9.999	123.206	11	6.7	mww	572	11.1		1.07	pde	pde20120206034912520_11	2013-11-05T10:33:17.845Z	Negros - Cebu region, Philippines	earthquake
2011-09-16T19:26:40.970Z	40.271	142.78	35	6.7	mww	668	11.8		0.88	pde	pde20110916192640970_35	2013-11-05T09:39:06.939Z	near the east coast of Honshu, Japan	earthquake
2011-09-05T17:55:11.220Z	2.965	97.893	91	6.7	mww	447	15.3		1.02	pde	pde20110905175511220_91	2013-11-05T09:30:55.012Z	northern Sumatra, Indonesia	earthquake
2011-09-02T13:47:09.620Z	-28.398	-63.029	578.9	6.7	mww	532	24.9		0.85	pde	pde20110902134709620_578	2013-03-16T00:05:04.906Z	Santiago Del Estero, Argentina	earthquake
2011-07-29T07:42:22.630Z	-23.784	179.76	523	6.7	mww	614	14.5		1	pde	pde20110729074222630_523	2013-03-16T00:04:06.163Z	south of the Fiji Islands	earthquake
2011-06-22T21:50:52.350Z	39.955	142.205	33	6.7	mww	592	24.9		0.9	pde	pde20110622215052350_33	2013-11-05T08:52:13.588Z	near the east coast of Honshu, Japan	earthquake
2011-04-03T20:06:40.390Z	-9.848	107.693	14	6.7	mww	270	20.3		1.11	pde	pde20110403200640390_14	2013-03-16T00:01:20.110Z	south of Java, Indonesia	earthquake
2011-03-11T06:08:29.660Z	38.969	143.37	2.8	6.7	mb	122	52.3		1.06	pde	pde20110311060829660_2	2013-03-16T01:52:46.361Z	off the east coast of Honshu, Japan	earthquake
2011-02-14T03:40:09.920Z	-35.38	-72.834	21	6.7	mww	358	33.9		0.97	pde	pde20110214034009920_21	2013-11-05T06:42:53.271Z	offshore Maule, Chile	earthquake
2010-12-20T18:41:59.200Z	28.412	59.18	12	6.7	mwc	279	24.3		1.21	pde	pde20101220184159200_12	2013-11-05T06:16:16.339Z	southeastern Iran	earthquake
2010-10-21T17:53:13.570Z	24.696	-109.156	13	6.7	mwc	352	50.3		1.21	pde	pde20101021175313570_13	2013-11-05T05:46:46.761Z	Gulf of California	earthquake
2010-07-18T05:56:44.930Z	52.876	-169.848	14	6.7	mwc	702	13.6		0.94	pde	pde20100718055644930_14	2013-03-16T01:50:02.044Z	Fox Islands, Aleutian Islands, Alaska	earthquake
2010-06-26T05:30:19.490Z	-10.627	161.447	35	6.7	mwc	392	18.7		1.19	pde	pde20100626053019490_35	2013-11-05T04:57:47.046Z	Solomon Islands	earthquake
2010-03-16T02:21:57.940Z	-36.217	-73.257	18	6.7	mwc	312	34.7		0.93	pde	pde20100316022157940_18	2013-11-05T04:00:08.305Z	offshore Bio-Bio, Chile	earthquake
2013-10-16T10:30:58.550Z	-6.4456	154.931	35	6.8	mww		9	5.79	0.94	us	usb000kemb	2014-01-10T03:43:52.290Z	62km WSW of Panguna, Papua New Guinea	earthquake
2013-09-28T07:34:06.450Z	27.1825	65.5052	12	6.8	mww		17	7.359	0.91	us	usb000k1gb	2014-01-06T18:00:40.000Z	85km NNE of Awaran, Pakistan	earthquake
2013-05-14T00:32:25.900Z	18.728	145.287	602.3	6.8	Mw	131	18	2.06792178	1.16	us	usc000gw27	2013-10-01T08:01:24.000Z	40km W of Agrihan, Northern Mariana Islands	earthquake
2013-02-08T11:12:13.000Z	-10.905	165.886	15.9	6.8	Mw	348	18	6.02320398	1.05	us	usc000f3x8	2013-09-23T19:57:26.000Z	21km SSE of Lata, Solomon Islands	earthquake
2013-01-30T20:15:43.200Z	-28.08	-70.621	45	6.8	Mw	531	25.2	0.58929483	1.01	us	usc000eyp3	2013-09-23T20:15:17.000Z	56km NNE of Vallenar, Chile	earthquake
2012-11-11T01:12:38.870Z	23.005	95.885	13.7	6.8	mww	391	13.7		1.05	pde	pde20121111011238870_13	2013-03-16T00:08:53.422Z	Myanmar	earthquake
2012-08-30T13:43:25.170Z	71.441	-10.605	14	6.8	mww	622	40		1.11	pde	pde20120830134325170_14	2013-03-16T00:14:03.858Z	Jan Mayen Island region	earthquake
2012-04-17T07:13:49.000Z	-5.462	147.117	198	6.8	mww	597	12.6		0.95	pde	pde20120417071349000_198	2013-03-16T00:11:06.320Z	eastern New Guinea region, Papua New Guinea	earthquake
2012-01-01T05:27:55.980Z	31.456	138.072	365.3	6.8	mww	628	10.8		0.84	pde	pde20120101052755980_365	2013-03-16T00:08:09.138Z	Izu Islands, Japan region	earthquake
2011-05-10T08:55:08.930Z	-20.244	168.226	11	6.8	mww	519	12.5		1.15	pde	pde20110510085508930_11	2013-03-16T00:02:10.474Z	Loyalty Islands, New Caledonia	earthquake
2011-04-23T04:16:54.720Z	-10.375	161.2	79	6.8	mww	445	13		0.98	pde	pde20110423041654720_79	2013-11-05T08:21:50.988Z	Solomon Islands	earthquake
2010-11-30T03:24:40.180Z	28.349	139.187	470	6.8	mwc	477	24.5		0.85	pde	pde20101130032440180_470	2013-03-16T01:51:19.565Z	Bonin Islands, Japan region	earthquake
2010-03-05T16:07:00.680Z	-3.762	100.991	26	6.8	mwc	401	23.2		1.09	pde	pde20100305160700680_26	2013-11-05T03:40:23.816Z	Kepulauan Mentawai region, Indonesia	earthquake
2010-01-05T12:15:32.210Z	-9.019	157.551	15.4	6.8	mwc	338	15		1.16	pde	pde20100105121532210_15	2013-11-05T02:33:04.946Z	Solomon Islands	earthquake
2010-01-05T04:55:39.410Z	-58.173	-14.695	13	6.8	mwc	198	44		1.19	pde	pde20100105045539410_13	2013-03-16T01:48:09.700Z	east of the South Sandwich Islands	earthquake
2013-11-16T03:34:31.230Z	-60.2627	-47.0621	9.97	6.9	mww		17	8.284	0.84	us	usb000kznc	2014-01-31T21:32:02.803Z	Scotia Sea	earthquake
2013-02-28T14:05:50.400Z	50.942	157.339	41	6.9	Mw	425	68.4	2.23770337	0.78	us	usc000febi	2013-09-23T20:01:47.000Z	84km SE of Ozernovskiy, Russia	earthquake
2013-02-09T14:16:07.900Z	1.142	-77.4	145	6.9	Mw	495	25.2	1.37801565	0.89	us	usc000f4ij	2013-09-23T19:57:49.000Z	2km N of Yacuanquer, Colombia	earthquake
2013-02-02T14:17:35.100Z	42.758	143.106	107	6.9	Mw	496	36	0.73931348	0.84	us	usc000f03a	2013-09-23T19:55:25.000Z	19km SSW of Obihiro, Japan	earthquake
2012-03-14T09:08:35.140Z	40.887	144.944	12	6.9	mww	552	18.8		0.88	pde	pde20120314090835140_12	2013-12-25T08:27:51.154Z	off the east coast of Honshu, Japan	earthquake
2011-11-08T02:59:08.510Z	27.324	125.621	224.9	6.9	mww	665	11.7		0.97	pde	pde20111108025908510_224	2013-03-16T00:06:44.783Z	northeast of Taiwan	earthquake
2011-10-28T18:54:34.040Z	-14.438	-75.966	24	6.9	mww	474	46.5		1	pde	pde20111028185434040_24	2013-11-05T10:01:00.889Z	near the coast of central Peru	earthquake
2011-09-18T12:40:51.830Z	27.73	88.155	50	6.9	mww	383	13		0.96	pde	pde20110918124051830_50	2013-11-05T09:40:01.199Z	Sikkim, India	earthquake
2011-09-02T10:55:53.590Z	52.171	-171.708	32	6.9	mww	779	19.5		1.41	pde	pde20110902105553590_32	2013-03-16T00:05:04.663Z	Fox Islands, Aleutian Islands, Alaska	earthquake
2011-08-30T06:57:41.610Z	-6.362	126.752	469.8	6.9	mww	468	19.4		0.9	pde	pde20110830065741610_469	2013-03-16T00:05:01.079Z	Banda Sea	earthquake
2011-03-24T13:55:12.010Z	20.687	99.822	8	6.9	mww	335	18.2		1.1	pde	pde20110324135512010_8	2013-11-05T07:55:17.349Z	Myanmar	earthquake
2011-02-11T20:05:30.910Z	-36.422	-72.96	26	6.9	mww	382	34.7		1.27	pde	pde20110211200530910_26	2013-03-16T01:52:24.377Z	offshore Bio-Bio, Chile	earthquake
2010-08-13T21:19:34.090Z	12.487	141.474	16	6.9	mwc	393	10.4		1.35	pde	pde20100813211934090_16	2013-03-16T01:50:22.095Z	Mariana Islands region	earthquake
2010-07-18T13:04:09.410Z	-5.966	150.428	28	6.9	mwc	456	15.7		0.96	pde	pde20100718130409410_28	2013-11-05T05:09:30.804Z	New Britain region, Papua New Guinea	earthquake
2010-04-13T23:49:38.330Z	33.165	96.548	17	6.9	mwc	410	14.9		1.25	pde	pde20100413234938330_17	2013-12-11T20:11:03.285Z	southern Qinghai, China	earthquake
2010-04-13T23:49:38.000Z	33.2243	96.6661	17	6.9						atlas	atlas20100413234938	2013-11-05T04:17:49.602Z	southern Qinghai, China	earthquake
2010-04-11T09:40:25.600Z	-10.878	161.116	21	6.9	mwc	399	12.1		0.97	pde	pde20100411094025600_21	2013-11-05T04:16:44.406Z	Solomon Islands	earthquake
